YearStart,YearEnd,LocationAbbr,LocationDesc,Question,DataValue,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1
2015,2019,PA,Pennsylvania,"Invasive cancer (all sites combined), incidence",383.8,376.0,391.7,Race/Ethnicity,Hispanic
2015,2019,WA,Washington,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.5,12.2,12.9,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NJ,New Jersey,"Breast cancer mortality among all females, underlying cause",29.1,27.3,30.9,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,MD,Maryland,"Cervical cancer mortality among all females, underlying cause",2.7,2.3,3.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,LA,Louisiana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",199.8,196.4,203.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,DC,District of Columbia,"Lung and bronchial cancer mortality among all people, underlying cause",36.0,33.4,38.9,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,OH,Ohio,"Breast cancer mortality among all females, underlying cause",28.2,26.6,29.9,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IA,Iowa,"Lung and bronchial cancer mortality among all people, underlying cause",10.5,7.2,14.6,Race/Ethnicity,Hispanic
2015,2019,AL,Alabama,"Lung and bronchial cancer mortality among all people, underlying cause",16.8,11.0,24.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,NE,Nebraska,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",8.7,5.8,12.4,Race/Ethnicity,Hispanic
2016,2020,CO,Colorado,"Cervical cancer mortality among all females, underlying cause",1.9,1.4,2.5,Race/Ethnicity,Hispanic
2015,2019,NC,North Carolina,"Prostate cancer mortality among all males, underlying cause",40.1,37.9,42.3,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,CA,California,"Lung and bronchial cancer mortality among all people, underlying cause",36.4,35.3,37.5,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,TN,Tennessee,"Breast cancer mortality among all females, underlying cause",13.0,8.9,18.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,KY,Kentucky,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",18.5,16.4,20.7,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NV,Nevada,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",15.9,15.2,16.7,Race/Ethnicity,"White, non-Hispanic"
2015,2019,GA,Georgia,"Cervical cancer mortality among all females, underlying cause",3.2,2.9,3.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,HI,Hawaii,"Invasive cancer (all sites combined) mortality among all people, underlying cause",132.1,107.8,159.7,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,MI,Michigan,"Breast cancer mortality among all females, underlying cause",8.8,6.8,11.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,CA,California,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.0,10.7,11.4,Race/Ethnicity,Hispanic
2015,2019,WA,Washington,"Lung and bronchial cancer mortality among all people, underlying cause",35.6,35.0,36.3,Race/Ethnicity,"White, non-Hispanic"
2016,2020,AR,Arkansas,"Invasive cancer (all sites combined) mortality among all people, underlying cause",193.9,187.9,200.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,IL,Illinois,"Invasive cancer (all sites combined), incidence",282.2,276.6,287.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,ID,Idaho,"Cervical cancer mortality among all females, underlying cause",1.8,1.4,2.2,Race/Ethnicity,"White, non-Hispanic"
2016,2020,HI,Hawaii,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",16.0,11.2,21.9,Race/Ethnicity,Hispanic
2016,2020,CO,Colorado,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.0,14.4,20.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,ID,Idaho,"Breast cancer mortality among all females, underlying cause",7.6,4.5,11.9,Race/Ethnicity,Hispanic
2015,2019,IL,Illinois,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.3,8.5,10.2,Race/Ethnicity,Hispanic
2015,2019,IL,Illinois,"Cervical cancer mortality among all females, underlying cause",1.0,0.6,1.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,CT,Connecticut,"Prostate cancer mortality among all males, underlying cause",13.4,10.4,16.8,Race/Ethnicity,Hispanic
2015,2019,NC,North Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.4,11.4,18.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,MS,Mississippi,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",21.4,20.2,22.8,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,AZ,Arizona,"Invasive cancer (all sites combined) mortality among all people, underlying cause",156.0,148.8,163.5,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NM,New Mexico,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.9,12.3,18.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,LA,Louisiana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.8,6.7,13.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,MS,Mississippi,"Invasive cancer (all sites combined), incidence",303.0,262.8,347.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,OR,Oregon,"Breast cancer mortality among all females, underlying cause",20.3,19.4,21.1,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NV,Nevada,"Invasive cancer (all sites combined) mortality among all people, underlying cause",96.9,92.6,101.4,Race/Ethnicity,Hispanic
2016,2020,HI,Hawaii,"Lung and bronchial cancer mortality among all people, underlying cause",25.8,24.6,27.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,PA,Pennsylvania,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",17.6,16.6,18.7,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IL,Illinois,"Invasive cancer (all sites combined) mortality among all people, underlying cause",196.0,193.2,198.9,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,KY,Kentucky,"Invasive cancer (all sites combined) mortality among all people, underlying cause",68.0,59.1,77.7,Race/Ethnicity,Hispanic
2015,2019,CT,Connecticut,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",6.6,4.6,9.0,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AR,Arkansas,"Lung and bronchial cancer mortality among all people, underlying cause",10.2,7.0,14.2,Race/Ethnicity,Hispanic
2015,2019,PA,Pennsylvania,"Invasive cancer (all sites combined) mortality among all people, underlying cause",196.0,192.6,199.4,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,WV,West Virginia,"Invasive cancer (all sites combined), incidence",242.3,211.5,275.9,Race/Ethnicity,Hispanic
2016,2020,DC,District of Columbia,"Cervical cancer mortality among all females, underlying cause",3.5,2.4,4.9,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,KS,Kansas,"Invasive cancer (all sites combined), incidence",266.7,249.4,284.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,DC,District of Columbia,"Invasive cancer (all sites combined), incidence",357.4,346.5,368.6,Race/Ethnicity,"White, non-Hispanic"
2015,2019,PA,Pennsylvania,"Invasive cancer (all sites combined) mortality among all people, underlying cause",107.5,103.0,112.0,Race/Ethnicity,Hispanic
2015,2019,MT,Montana,"Lung and bronchial cancer mortality among all people, underlying cause",32.3,30.9,33.7,Race/Ethnicity,"White, non-Hispanic"
2015,2019,VA,Virginia,"Cervical cancer mortality among all females, underlying cause",1.3,0.8,2.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,KY,Kentucky,"Breast cancer mortality among all females, underlying cause",26.7,23.4,30.3,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NV,Nevada,"Prostate cancer mortality among all males, underlying cause",14.5,11.7,17.6,Race/Ethnicity,Hispanic
2016,2020,AR,Arkansas,"Invasive cancer (all sites combined), incidence",300.4,276.3,325.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,FL,Florida,"Lung and bronchial cancer mortality among all people, underlying cause",27.3,26.5,28.1,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,DE,Delaware,"Invasive cancer (all sites combined) mortality among all people, underlying cause",96.3,82.8,111.2,Race/Ethnicity,Hispanic
2015,2019,CT,Connecticut,"Invasive cancer (all sites combined) mortality among all people, underlying cause",63.2,42.8,90.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,CA,California,"Lung and bronchial cancer mortality among all people, underlying cause",34.2,33.1,35.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NV,Nevada,"Breast cancer mortality among all females, underlying cause",17.2,14.6,20.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,GA,Georgia,"Cervical cancer mortality among all females, underlying cause",2.1,1.8,2.3,Race/Ethnicity,"White, non-Hispanic"
2016,2020,LA,Louisiana,"Prostate cancer mortality among all males, underlying cause",11.5,8.0,15.8,Race/Ethnicity,Hispanic
2015,2019,CA,California,"Breast cancer mortality among all females, underlying cause",30.4,29.1,31.8,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,CT,Connecticut,"Cervical cancer mortality among all females, underlying cause",2.7,1.8,3.9,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,TX,Texas,"Prostate cancer mortality among all males, underlying cause",6.3,5.2,7.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,AZ,Arizona,"Prostate cancer mortality among all males, underlying cause",8.9,6.1,12.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,KY,Kentucky,"Invasive cancer (all sites combined), incidence",257.0,237.7,277.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,IA,Iowa,"Invasive cancer (all sites combined) mortality among all people, underlying cause",112.3,97.6,128.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,IN,Indiana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",78.8,70.0,88.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,SC,South Carolina,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.5,6.4,13.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,NC,North Carolina,"Breast cancer mortality among all females, underlying cause",10.1,7.8,12.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,IN,Indiana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.6,14.2,15.1,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MA,Massachusetts,"Lung and bronchial cancer mortality among all people, underlying cause",24.6,22.5,26.9,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,OK,Oklahoma,"Lung and bronchial cancer mortality among all people, underlying cause",17.3,14.2,20.7,Race/Ethnicity,Hispanic
2015,2019,MD,Maryland,"Invasive cancer (all sites combined), incidence",282.9,275.6,290.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,MT,Montana,"Lung and bronchial cancer mortality among all people, underlying cause",51.5,42.2,62.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,KS,Kansas,"Invasive cancer (all sites combined) mortality among all people, underlying cause",114.2,106.3,122.4,Race/Ethnicity,Hispanic
2015,2019,CA,California,"Breast cancer mortality among all females, underlying cause",14.9,11.9,18.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,AR,Arkansas,"Lung and bronchial cancer mortality among all people, underlying cause",11.9,8.5,16.0,Race/Ethnicity,Hispanic
2016,2020,MN,Minnesota,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",11.1,8.8,13.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AR,Arkansas,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",22.5,20.4,24.7,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,DC,District of Columbia,"Invasive cancer (all sites combined), incidence",276.7,254.3,300.4,Race/Ethnicity,Hispanic
2015,2019,VT,Vermont,"Invasive cancer (all sites combined), incidence",249.8,201.1,306.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,NY,New York,"Prostate cancer mortality among all males, underlying cause",33.0,31.4,34.6,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,SC,South Carolina,"Lung and bronchial cancer mortality among all people, underlying cause",38.5,37.0,40.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,VA,Virginia,"Invasive cancer (all sites combined) mortality among all people, underlying cause",88.5,84.7,92.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,AL,Alabama,"Invasive cancer (all sites combined), incidence",438.0,432.9,443.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,DC,District of Columbia,"Prostate cancer mortality among all males, underlying cause",39.7,35.0,44.8,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IL,Illinois,"Prostate cancer mortality among all males, underlying cause",13.7,12.2,15.4,Race/Ethnicity,Hispanic
2015,2019,IA,Iowa,"Lung and bronchial cancer mortality among all people, underlying cause",22.0,15.4,30.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,LA,Louisiana,"Breast cancer mortality among all females, underlying cause",29.8,28.1,31.5,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,NM,New Mexico,"Prostate cancer mortality among all males, underlying cause",25.5,19.6,32.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,IN,Indiana,"Breast cancer mortality among all females, underlying cause",27.4,24.9,30.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IA,Iowa,"Lung and bronchial cancer mortality among all people, underlying cause",21.8,15.4,29.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,FL,Florida,"Invasive cancer (all sites combined) mortality among all people, underlying cause",110.8,109.5,112.1,Race/Ethnicity,Hispanic
2016,2020,CT,Connecticut,"Invasive cancer (all sites combined), incidence",249.8,206.7,299.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,FL,Florida,"Breast cancer mortality among all females, underlying cause",19.1,18.7,19.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,TN,Tennessee,"Lung and bronchial cancer mortality among all people, underlying cause",50.6,49.8,51.3,Race/Ethnicity,"White, non-Hispanic"
2016,2020,MS,Mississippi,"Lung and bronchial cancer mortality among all people, underlying cause",18.9,12.1,28.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,ID,Idaho,"Invasive cancer (all sites combined), incidence",326.3,295.0,359.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,IL,Illinois,"Cervical cancer mortality among all females, underlying cause",3.7,3.2,4.3,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,CA,California,"Invasive cancer (all sites combined) mortality among all people, underlying cause",137.7,130.9,144.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,HI,Hawaii,"Lung and bronchial cancer mortality among all people, underlying cause",46.0,37.8,55.3,Race/Ethnicity,Hispanic
2016,2020,AZ,Arizona,"Prostate cancer mortality among all males, underlying cause",33.4,28.1,39.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,AK,Alaska,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",37.7,31.5,44.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,IN,Indiana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",187.8,182.5,193.2,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,CO,Colorado,"Breast cancer mortality among all females, underlying cause",8.4,6.1,11.4,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,MD,Maryland,"Breast cancer mortality among all females, underlying cause",10.2,8.4,12.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,NV,Nevada,"Invasive cancer (all sites combined), incidence",351.2,321.8,382.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,HI,Hawaii,"Invasive cancer (all sites combined) mortality among all people, underlying cause",181.3,165.0,198.6,Race/Ethnicity,Hispanic
2016,2020,GA,Georgia,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",13.5,13.1,13.9,Race/Ethnicity,"White, non-Hispanic"
2016,2020,NE,Nebraska,"Lung and bronchial cancer mortality among all people, underlying cause",17.3,11.0,25.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,AK,Alaska,"Invasive cancer (all sites combined), incidence",556.1,534.2,578.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,WI,Wisconsin,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.2,11.9,12.6,Race/Ethnicity,"White, non-Hispanic"
2016,2020,FL,Florida,"Invasive cancer (all sites combined), incidence",411.8,408.7,415.0,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,AK,Alaska,"Lung and bronchial cancer mortality among all people, underlying cause",31.9,29.6,34.4,Race/Ethnicity,"White, non-Hispanic"
2015,2019,ND,North Dakota,"Cervical cancer mortality among all females, underlying cause",1.5,0.9,2.2,Race/Ethnicity,"White, non-Hispanic"
2016,2020,CA,California,"Breast cancer mortality among all females, underlying cause",16.0,12.9,19.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,AL,Alabama,"Invasive cancer (all sites combined), incidence",448.3,443.1,453.5,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,HI,Hawaii,"Invasive cancer (all sites combined), incidence",487.7,477.8,497.8,Race/Ethnicity,"White, non-Hispanic"
2016,2020,NE,Nebraska,"Invasive cancer (all sites combined) mortality among all people, underlying cause",196.3,180.9,212.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,MO,Missouri,"Breast cancer mortality among all females, underlying cause",19.1,18.5,19.8,Race/Ethnicity,"White, non-Hispanic"
2015,2019,TN,Tennessee,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",8.3,5.7,11.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,UT,Utah,"Breast cancer mortality among all females, underlying cause",13.0,8.8,18.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,OH,Ohio,"Invasive cancer (all sites combined), incidence",153.4,134.9,173.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,MI,Michigan,"Cervical cancer mortality among all females, underlying cause",1.9,1.7,2.1,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NM,New Mexico,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.4,7.9,18.4,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,AL,Alabama,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",14.0,13.5,14.5,Race/Ethnicity,"White, non-Hispanic"
2015,2019,WI,Wisconsin,"Invasive cancer (all sites combined) mortality among all people, underlying cause",108.1,98.1,118.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,CT,Connecticut,"Lung and bronchial cancer mortality among all people, underlying cause",12.4,9.7,15.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,GA,Georgia,"Breast cancer mortality among all females, underlying cause",27.4,26.3,28.6,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,IN,Indiana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",42.9,30.9,58.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,MS,Mississippi,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",10.3,5.6,17.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,SC,South Carolina,"Breast cancer mortality among all females, underlying cause",19.4,18.6,20.3,Race/Ethnicity,"White, non-Hispanic"
2015,2019,NC,North Carolina,"Cervical cancer mortality among all females, underlying cause",2.8,2.4,3.3,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,MO,Missouri,"Cervical cancer mortality among all females, underlying cause",4.2,3.3,5.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,HI,Hawaii,"Invasive cancer (all sites combined), incidence",397.7,359.2,439.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,NE,Nebraska,"Invasive cancer (all sites combined) mortality among all people, underlying cause",195.1,179.4,211.7,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,KY,Kentucky,"Invasive cancer (all sites combined) mortality among all people, underlying cause",66.9,47.3,92.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,MN,Minnesota,"Cervical cancer mortality among all females, underlying cause",3.5,2.0,5.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,IL,Illinois,"Lung and bronchial cancer mortality among all people, underlying cause",41.7,41.2,42.3,Race/Ethnicity,"White, non-Hispanic"
2015,2019,UT,Utah,"Breast cancer mortality among all females, underlying cause",20.4,19.3,21.6,Race/Ethnicity,"White, non-Hispanic"
2016,2020,IL,Illinois,"Invasive cancer (all sites combined) mortality among all people, underlying cause",50.5,39.2,64.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,MD,Maryland,"Invasive cancer (all sites combined) mortality among all people, underlying cause",84.8,80.8,88.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AZ,Arizona,"Breast cancer mortality among all females, underlying cause",27.6,23.7,32.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,OR,Oregon,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.5,7.6,11.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,IL,Illinois,"Cervical cancer mortality among all females, underlying cause",0.9,0.6,1.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,LA,Louisiana,"Lung and bronchial cancer mortality among all people, underlying cause",44.3,43.3,45.2,Race/Ethnicity,"White, non-Hispanic"
2016,2020,LA,Louisiana,"Invasive cancer (all sites combined) mortality among all people, underlying cause",72.7,60.1,87.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,FL,Florida,"Lung and bronchial cancer mortality among all people, underlying cause",20.5,16.3,25.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,MS,Mississippi,"Invasive cancer (all sites combined), incidence",492.0,485.9,498.1,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,NJ,New Jersey,"Invasive cancer (all sites combined), incidence",384.5,379.9,389.2,Race/Ethnicity,Hispanic
2016,2020,NH,New Hampshire,"Invasive cancer (all sites combined), incidence",208.9,186.1,233.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,MI,Michigan,"Cervical cancer mortality among all females, underlying cause",2.7,2.2,3.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,WA,Washington,"Lung and bronchial cancer mortality among all people, underlying cause",15.3,13.3,17.5,Race/Ethnicity,Hispanic
2016,2020,CA,California,"Prostate cancer mortality among all males, underlying cause",9.6,9.1,10.1,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,MI,Michigan,"Invasive cancer (all sites combined), incidence",251.9,243.3,260.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,AL,Alabama,"Lung and bronchial cancer mortality among all people, underlying cause",6.9,4.6,10.0,Race/Ethnicity,Hispanic
2016,2020,KY,Kentucky,"Cervical cancer mortality among all females, underlying cause",2.0,1.2,3.1,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,MS,Mississippi,"Invasive cancer (all sites combined) mortality among all people, underlying cause",105.7,88.2,125.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,AL,Alabama,"Invasive cancer (all sites combined), incidence",277.1,257.9,297.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2016,2020,MD,Maryland,"Lung and bronchial cancer mortality among all people, underlying cause",33.6,32.4,34.8,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,AK,Alaska,"Invasive cancer (all sites combined) mortality among all people, underlying cause",138.5,112.2,168.5,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,NE,Nebraska,"Invasive cancer (all sites combined), incidence",340.9,323.4,358.9,Race/Ethnicity,Hispanic
2015,2019,NJ,New Jersey,"Prostate cancer mortality among all males, underlying cause",15.7,15.1,16.3,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MO,Missouri,"Invasive cancer (all sites combined) mortality among all people, underlying cause",93.2,84.4,102.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
2015,2019,PA,Pennsylvania,"Invasive cancer (all sites combined) mortality among all people, underlying cause",60.5,47.6,76.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2016,2020,ID,Idaho,"Invasive cancer (all sites combined) mortality among all people, underlying cause",104.7,70.3,148.3,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,GA,Georgia,"Invasive cancer (all sites combined), incidence",403.2,394.0,412.6,Race/Ethnicity,Hispanic
2016,2020,IN,Indiana,"Lung and bronchial cancer mortality among all people, underlying cause",11.4,9.2,13.9,Race/Ethnicity,Hispanic
2015,2019,NE,Nebraska,"Prostate cancer mortality among all males, underlying cause",14.1,8.1,22.2,Race/Ethnicity,Hispanic
2015,2019,WY,Wyoming,"Invasive cancer (all sites combined) mortality among all people, underlying cause",187.2,145.9,235.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic"
2015,2019,MO,Missouri,"Lung and bronchial cancer mortality among all people, underlying cause",46.8,46.1,47.6,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MA,Massachusetts,"Breast cancer mortality among all females, underlying cause",19.6,17.2,22.2,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,WA,Washington,"Invasive cancer (all sites combined) mortality among all people, underlying cause",154.9,153.5,156.2,Race/Ethnicity,"White, non-Hispanic"
2015,2019,WI,Wisconsin,"Cervical cancer mortality among all females, underlying cause",3.4,2.2,5.0,Race/Ethnicity,"Black, non-Hispanic"
2015,2019,OK,Oklahoma,"Prostate cancer mortality among all males, underlying cause",19.3,18.4,20.3,Race/Ethnicity,"White, non-Hispanic"
2016,2020,IN,Indiana,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",9.0,7.2,11.0,Race/Ethnicity,Hispanic
2015,2019,MO,Missouri,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",6.9,5.0,9.3,Race/Ethnicity,Hispanic
2015,2019,NH,New Hampshire,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",12.4,11.7,13.2,Race/Ethnicity,"White, non-Hispanic"
2015,2019,MA,Massachusetts,"Cervical cancer mortality among all females, underlying cause",2.0,1.3,3.0,Race/Ethnicity,"Black, non-Hispanic"
2016,2020,CO,Colorado,"Lung and bronchial cancer mortality among all people, underlying cause",24.8,24.2,25.4,Race/Ethnicity,"White, non-Hispanic"
2016,2020,CT,Connecticut,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",8.3,6.9,9.9,Race/Ethnicity,Hispanic
2016,2020,AZ,Arizona,"Lung and bronchial cancer mortality among all people, underlying cause",20.1,17.6,22.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic"
